"","bio_1_0","bio_12_0","bio_19_0","bio_8_0","slope","PC1","PC2"
"2101",101.756446838379,1193.37561035156,294.817199707031,106.823928833008,6.53925180435181,4.14459777894761,-0.779199271789081
"2102",106.893310546875,1099.12475585938,278.083770751953,111.960136413574,30.7517261505127,3.90390035551796,1.43328909554103
"2104",96.4912872314453,1313.58959960938,343.697540283203,55.4912872314453,22.1136646270752,2.633514025728,0.366616727653061
"2105",92.6954650878906,1409.84533691406,372.270690917969,51.6954689025879,23.6800556182861,2.20085995903201,0.375234297430256
"2106",80.4706878662109,1608.65539550781,427.987548828125,41.62939453125,24.9326667785645,1.25505881154826,0.179188854218034
"2107",82.0151672363281,1620.91174316406,431.07177734375,43.0151672363281,34.6553192138672,1.02232990561295,1.02366087265792
"2108",83.460075378418,1579.56884765625,417.976257324219,35.9005508422852,41.7001304626465,0.906264001165771,1.68083268418186
"2110",72.2225875854492,1763.34228515625,474.639526367188,2.22258591651917,20.0446910858154,0.307425110189605,-0.481018895098348
"2111",99.7021408081055,1254.64416503906,323.765747070312,58.7021369934082,37.1623764038086,2.52727372216312,1.75344826699709
"2112",107.199348449707,1105.55139160156,280.844940185547,112.194236755371,26.220272064209,4.00766930805984,1.03937345986743
"2113",78.229606628418,1648.92431640625,439.147979736328,7.42151641845703,22.5342922210693,0.756046835271112,-0.098468005885441
"2115",83.6644897460938,1589.916015625,422.163543701172,38.2112655639648,42.3950538635254,0.88625027914031,1.73326065508677
"2117",47.2361221313477,2013.56225585938,577.212219238281,-17.7638778686523,43.9987602233887,-1.88775663913063,1.05863789596569
"2122",31.0226593017578,2265.39331054688,654.720703125,-30.6065101623535,40.812068939209,-3.01023197389783,0.383018456700945
"2123",30.1935768127441,2238.67114257812,646.402893066406,-31.1752281188965,39.1134796142578,-2.91440510560188,0.251788604204306
"2124",44.6636352539062,2099.44555664062,601.433349609375,-20.0228481292725,37.2158355712891,-2.02783369783954,0.371810375615484
"2153",98.8893203735352,1351.34692382812,341.370300292969,56.9053688049316,35.4032363891602,2.31372446710803,1.52033912529801
"2154",90.1507110595703,1514.09985351562,379.73388671875,49.4561538696289,32.8598747253418,1.69898166443412,1.07452148131264
"2156",104,1058.79553222656,229.71760559082,109,1.73557090759277,4.82712408288705,-1.01998188023963
"2157",104,1059.83227539062,230.206008911133,109,2.27433252334595,4.80960241101588,-0.974681907649115
"2161",103.982711791992,1073.26135253906,240.406280517578,109,0.666758716106415,4.7855336923936,-1.13265397818128
"2162",104,1061.29565429688,235.501693725586,109,1.34893202781677,4.80774254596451,-1.06149938314439
"2163",104,1062.62268066406,235.866958618164,109,1.63649618625641,4.79678691027553,-1.03785584660561
"2165",104,1046.00732421875,232.939865112305,109.221771240234,1.77029204368591,4.83343166385783,-1.01393670874976
"2166",104,1061.57067871094,236.896148681641,109,1.29491555690765,4.80254673513954,-1.06795649340818
"2167",84,1532.00671386719,385.262969970703,45,3.33562040328979,2.22511478473795,-1.55226044411746
"2168",84.6579666137695,1520.88952636719,381.510345458984,45.4772300720215,5.2093939781189,2.22937766722327,-1.37332299035909
"2169",85,1511.84765625,378.508819580078,46,6.01465034484863,2.24864299238926,-1.29176788050066
"2170",85.8973999023438,1527.78857421875,383.930694580078,46.4486999511719,6.50458908081055,2.21256143671037,-1.25485927396981
"2171",83,1567.4873046875,397.076446533203,44,5.0278491973877,2.04438271351842,-1.45018467642324
"2172",84.0038070678711,1562.90075683594,395.554870605469,44.4200057983398,6.56240892410278,2.0443717167235,-1.3029889201312
"2173",99.9151306152344,1228.48474121094,282.329498291016,105.095184326172,22.1592044830322,3.68837648385299,0.543120226343322
"2174",83.1094512939453,1625.70178222656,419.210815429688,44.1094512939453,10.9164323806763,1.71295296334831,-0.998731557903677
"2175",82.5914535522461,1659.81921386719,431.782012939453,43.2982559204102,18.5058574676514,1.39176499332945,-0.383472307433864
"2176",90.4869766235352,1530.15954589844,386.620361328125,49.4869766235352,35.4964027404785,1.58449655560377,1.28857168642729
"2177",94.1089477539062,1433.48046875,353.152099609375,70.1429901123047,39.3635330200195,2.09602797880638,1.75872275803249
"2178",100.90550994873,1208.28015136719,274.717498779297,106.3447265625,18.4986743927002,3.88126632617014,0.258299729003807
"2179",78.7722473144531,1676.93005371094,437.156433105469,40.2413101196289,10.5144634246826,1.43213078820581,-1.12891442985966
"2180",69.0497436523438,1896.69543457031,515.161926269531,31.1125793457031,8.36615467071533,0.50723715653135,-1.62901864672891
"2181",66.2249069213867,1996.76000976562,549.3154296875,-2.77509117126465,17.9277381896973,-0.497136639191795,-0.941050468917023
"2182",100.532333374023,1155.52453613281,270.601928710938,106.030128479004,5.40272855758667,4.30192572242121,-0.84143281378609
"2183",68.6569213867188,1707.20532226562,436.962341308594,28.1801242828369,41.7655601501465,0.232612462039462,1.43770260066994
"2184",73.9069290161133,1617.33837890625,410.511016845703,35.906925201416,30.7833232879639,0.965004163809393,0.628449632955836
"2185",77.2961807250977,1557.0888671875,391.876434326172,38.8236198425293,34.2481994628906,1.15253425497303,1.01789480212503
"2186",83.4615783691406,1432.66027832031,354.072814941406,44.6234931945801,30.0111827850342,1.80924214954424,0.830694364935674
"2187",81.4475631713867,1469.51318359375,365.452453613281,43.1530532836914,33.2004737854004,1.56328694366382,1.0507457503026
"2188",86.2891998291016,1363.17236328125,333.308898925781,92.8179473876953,30.1709117889404,2.62918041236025,0.953736494997578
"2189",70.2822341918945,1848.74853515625,496.631072998047,0.278670996427536,39.0666389465332,-0.467598057845446,1.06569570515405
"2191",67.5430221557617,1718.33935546875,456.557556152344,1.90471005439758,25.1994647979736,0.220285935714921,-0.0406686895167397
"2192",95.8113021850586,1344.2783203125,332.410675048828,54.8113021850586,15.1639432907104,2.79447177756768,-0.24261993159831
"2193",94.8366012573242,1371.99340820312,341.821929931641,53.8366012573242,14.2800521850586,2.70278209952713,-0.355301535063938
"2194",91.1279525756836,1434.95458984375,366.663116455078,50.716926574707,17.8921394348145,2.29303622290775,-0.147090728802435
"2195",90.9806442260742,1442.49035644531,369.286529541016,49.9903221130371,15.5061311721802,2.31988606837854,-0.361657247465153
"2196",72.4759140014648,1785.69616699219,483.410491943359,2.48417782783508,35.5869941711426,-0.154975897724805,0.838892658693671
"2197",80,1578.39587402344,419.470581054688,9,4.39365196228027,1.46840152338126,-1.58180726684387
"2198",61.5216178894043,1824.90490722656,500.929748535156,-6.47838401794434,23.4439125061035,-0.312955066444553,-0.367669993391985
"2199",92,1355.0380859375,338.145172119141,51.5569725036621,9.40171909332275,2.78320549174485,-0.792993514716604
"2200",105,1009.77270507812,225.861892700195,143.161239624023,1.96607267856598,5.33592625760554,-0.946230638044092
"2202",104,1049.16613769531,238.646957397461,110,1.2912665605545,4.82500846148219,-1.06338433105157
"2203",103.402770996094,1147.99560546875,275.515777587891,109,0.552253723144531,4.51072789619519,-1.23002048369327
"2204",102.597152709961,1101.47106933594,259.240661621094,108.574859619141,13.5433664321899,4.29608461644024,-0.0750086366388456
"2206",81.0031661987305,1563.78515625,414.184265136719,42.0031661987305,6.69017267227173,1.86614214690319,-1.34699335383729
"2207",103,1200.72534179688,299.179565429688,91.2874221801758,1.25373482704163,4.09203031247686,-1.23652959980936
"2209",67.4935836791992,1736.89904785156,473.340026855469,-1.7232563495636,21.6311645507812,0.166196330419644,-0.37985173084425
"2210",104,1132.61608886719,274.129241943359,110,0.14927664399147,4.57416229383885,-1.24828232598607
"2212",99.3504409790039,1216.552734375,298.016143798828,105.051216125488,20.6122455596924,3.66390127307209,0.391568431268586
"2213",77.8623809814453,1588.92114257812,422.124328613281,39.8623809814453,26.8420848846436,1.18584422161851,0.333132922850221
"2215",94.5701293945312,1284.05444335938,320.730194091797,55.4760971069336,21.886754989624,2.74441046412987,0.369841062809536
"2227",94.7160797119141,1268.20642089844,308.520599365234,88.9848175048828,39.6410903930664,2.7659658108167,1.93688238740667
"2228",76.5186309814453,1542.20886230469,391.18798828125,38.518627166748,34.0657501220703,1.16238911115606,1.00261428353972
"2230",93.174201965332,1356.89965820312,333.437957763672,53.4000511169434,33.4334716796875,2.2306918388455,1.2957038194957
"2231",99.5547180175781,1136.14672851562,268.120788574219,105.554718017578,19.0221042633057,3.96586548333521,0.335091684584253
"2232",45.8299331665039,2114.96728515625,594.422729492188,-19.2997703552246,16.7507781982422,-1.46144914399218,-1.37928561176591
"2236",60.7993125915527,1904.54992675781,539.909484863281,-7.20068693161011,35.7859802246094,-0.94342793569439,0.599509603411061
"2237",51.6620635986328,2020.41284179688,574.554565429688,-14.3379373550415,25.5747985839844,-1.28036731972697,-0.481863067344839
"2238",49.6710052490234,2035.06628417969,579.035278320312,-16.1644973754883,17.0803241729736,-1.16685711737691,-1.24862938500513
"2239",45.2335586547852,2136.43359375,611.270935058594,-19.5889892578125,20.9089756011963,-1.69030852801559,-1.0587157868647
"2240",72.2647018432617,1811.28527832031,510.548126220703,2.38408303260803,19.0138473510742,0.106954819376398,-0.637471802268018
"2241",60.164005279541,1938.8642578125,550.419921875,-7.78556203842163,31.9745426177979,-0.962874897472411,0.233428537660111
"2242",63.7549781799316,1894.80529785156,536.035949707031,-4.33594369888306,15.7710618972778,-0.302625459229542,-1.08349319313822
"2243",45.5131492614746,2049.1064453125,583.897705078125,-19.486852645874,29.4026317596436,-1.65135738400084,-0.244838648299092
"2244",40.25927734375,2092.12524414062,597.146484375,-23.7438163757324,38.1381378173828,-2.15753641758147,0.412617653667064
"2245",31.4070644378662,2163.96899414062,619.574157714844,-29.9959316253662,37.7585601806641,-2.61144546349293,0.219765181546682
"2246",53.815357208252,2028.27282714844,577.573669433594,-12.5507764816284,31.4309177398682,-1.3896383763059,0.0383476181313526
"2247",44.6179122924805,2079.12158203125,585.881103515625,-20.1385593414307,13.0484199523926,-1.31092205523412,-1.68221102730859
"2248",43.4351768493652,2091.98657226562,590.45068359375,-21,14.1287670135498,-1.41269388089218,-1.61411536690279
"2250",40.4485397338867,2125.22827148438,600.961669921875,-23.5514583587646,17.5495719909668,-1.68848324165436,-1.38178251971377
"2252",40.357063293457,2134.33178710938,604.008972167969,-23.6429386138916,20.6819725036621,-1.79879723935261,-1.12128143660089
"2254",43.3436965942383,2104.25512695312,595.085876464844,-21.2252979278564,22.390453338623,-1.6679623997754,-0.915186149197905
"2255",44.53173828125,2092.78442382812,591.4208984375,-20.46826171875,21.4326820373535,-1.57652506127326,-0.974516469869821
"2256",45.2433052062988,2103.26147460938,594.569458007812,-19.7566947937012,29.2449779510498,-1.78321013240699,-0.302812811042551
"2257",46.7192039489746,2072.39501953125,584.955810546875,-18.2807960510254,19.7651786804199,-1.40356368459636,-1.07591425094756
"2258",33.4914245605469,2154.14672851562,606.791320800781,-28.6502304077148,26.4928379058838,-2.19179648645808,-0.708325635877449
"2259",27.3070163726807,2226.0107421875,627.786193847656,-33.6929817199707,27.878303527832,-2.6148080698251,-0.718897350165287
"2260",25.7268142700195,2223.50732421875,627.05029296875,-35.2731857299805,31.626091003418,-2.7556943176662,-0.410896346383445
"2262",22.1962471008301,2240.45483398438,632.077270507812,-37.7512092590332,35.3202629089355,-3.00065474417966,-0.145520153677114
"2263",32.2240562438965,2171.31079101562,611.777160644531,-29.3044853210449,37.0136947631836,-2.5433995408876,0.169769339056296
"2264",35.2993392944336,2146.0625,604.373779296875,-27.6744327545166,33.6312942504883,-2.30320778728929,-0.0666044292215215
"2265",41.7043228149414,2084.7724609375,588.696899414062,-22.2956771850586,34.9402046203613,-1.97992930375187,0.166679169448137
"2266",41.5550193786621,2056.10522460938,579.378967285156,-22.5146732330322,33.5322647094727,-1.86596594030216,0.0699907521233633
"2267",40.1794471740723,2109.09619140625,595.224914550781,-22.9388084411621,31.2269859313965,-1.98875157650496,-0.1902661044276
"2268",39.064079284668,2100.05395507812,592.142944335938,-23.9461402893066,28.9565391540527,-1.93865139298709,-0.389563174347538
"2269",50.3574485778809,2065.45776367188,585.168090820312,-15.6066694259644,20.7539768218994,-1.31221333781265,-0.948045232089396
"2270",45.1157341003418,2126.94897460938,605.99853515625,-19.8842678070068,37.3059959411621,-2.07984567845164,0.364344432422572
"2271",47.6178321838379,2096.23168945312,596.466857910156,-17.3821697235107,27.6121444702148,-1.66175963179481,-0.416217233298208
"2272",46.3069801330566,2126.29150390625,605.997131347656,-18.693021774292,35.4281158447266,-1.99174434975514,0.215817447620992
"2273",41.5289993286133,2188.7490234375,626.121704101562,-22.4951133728027,50.2491722106934,-2.6979488521877,1.38440522555705
"2274",39.8871116638184,2184.986328125,625.350463867188,-23.9069995880127,22.5992546081543,-2.03011996462849,-1.01334503780806
"2275",40.4322967529297,2174.10620117188,622.535278320312,-23.1299915313721,34.7457962036133,-2.2928649291141,0.048595084967156
"2276",28.4690227508545,2210.86303710938,622.933837890625,-32.5309791564941,29.7161197662354,-2.58020243765404,-0.534060242502097
"2277",28.1026782989502,2211.50122070312,622.770446777344,-32.8973236083984,31.7937850952148,-2.64572294742881,-0.359135963330208
"2278",27.6596298217773,2206.22900390625,620.954833984375,-33.2636642456055,33.0898590087891,-2.67674792174473,-0.247272719031432
"2279",25.8728504180908,2215.220703125,623.145446777344,-34.9415092468262,36.2490119934082,-2.83788730957762,-0.00179120555064494
"2280",35.9172286987305,2123.87670898438,595.908203125,-26.4830169677734,15.9198217391968,-1.7513695122598,-1.56421384139136
"2281",36.9737205505371,2134.8056640625,600.311828613281,-25.550989151001,12.3557653427124,-1.66244847792045,-1.87095716573946
"2282",39.0343437194824,2178.01318359375,619.611389160156,-24.6284713745117,33.5996551513672,-2.30311267960143,-0.0640299303654634
"2283",36.3519248962402,2196.70336914062,625.874633789062,-26.3203735351562,36.5309677124023,-2.50955885252058,0.142411881643139
"2284",38.2119903564453,2169.14624023438,616.303283691406,-25,31.1857318878174,-2.23495312702468,-0.272201044188673
"2286",36.4812202453613,2190.48583984375,625.820861816406,-26.5607032775879,32.2388534545898,-2.39013011435199,-0.222848970941597
"2287",34.4118576049805,2284.64428710938,656.054748535156,-27.745433807373,31.8648719787598,-2.71035683726665,-0.363199947471035
"2288",29.9874687194824,2297.38989257812,660.539672851562,-31.171854019165,34.5830535888672,-2.95151849502626,-0.188802457731882
"2290",62.4811096191406,1947.88952636719,557.24462890625,-5.51888990402222,24.2713031768799,-0.733555216407823,-0.418154439709015
"2291",59.5836906433105,1977.22790527344,566.537475585938,-7.78461980819702,26.5641651153564,-0.963999055356285,-0.278463835514132
"2292",52.7289085388184,2030.87023925781,584.394653320312,-13.1355457305908,15.573281288147,-1.04616343155483,-1.34938645615336
"2294",45.9110488891602,2121.02001953125,612.163330078125,-19.1178703308105,33.3346710205078,-1.97082897423954,0.0265646585209711
"2295",47.6172561645508,2049.28125,589.803283691406,-17.3827457427979,14.1364040374756,-1.21713912888748,-1.54470889409568
"2296",47.1371307373047,2049.06884765625,589.867309570312,-17.8628673553467,15.3898372650146,-1.26497245105938,-1.44187330824135
"2297",38.9152450561523,2102.27758789062,607.12841796875,-24.4937400817871,30.9203586578369,-2.06830812793287,-0.241063137535156
"2298",31.1782169342041,2162.7490234375,626.416198730469,-30.4338855743408,38.950496673584,-2.68050711458171,0.312443698070825
"2300",35.2642097473145,2214.47607421875,642.72998046875,-27.7165260314941,31.629264831543,-2.52377775404571,-0.321427514552662
"2301",48.0499153137207,2057.7060546875,592.422607421875,-16.9500827789307,21.2392921447754,-1.40935685737247,-0.9354575646906
"2302",52.7941589355469,2031.94506835938,584.11572265625,-13.591383934021,24.17236328125,-1.27129371740548,-0.608035927159767
"2303",45.9569396972656,2064.57250976562,594.754943847656,-19.0430583953857,32.8939628601074,-1.79737009941564,0.0397634370114101
"2304",37.9880065917969,2127.34716796875,613.044677734375,-25.9231777191162,33.3851661682129,-2.23097643824099,-0.0592666675225927
"2305",35.661018371582,2199.99853515625,638.332214355469,-27.2542362213135,26.6453914642334,-2.34128225515387,-0.733684353274808
"2306",37.2923545837402,2179.26147460938,629.335998535156,-25.8013935089111,36.194019317627,-2.46480326954115,0.128605995897038
"2307",44.0501403808594,2119.35278320312,608.99365234375,-20.2898635864258,16.8093013763428,-1.58275718351054,-1.41294096883196
"2308",41,2134.65966796875,613.3974609375,-23.0128536224365,18.3223876953125,-1.75944403344172,-1.3289648780251
"2309",44.1332893371582,2122.96264648438,608.769592285156,-20.8667125701904,54.7755584716797,-2.56679635557111,1.85802474066341
"2310",40.3736610412598,2190.40600585938,630.906982421875,-23.8032245635986,36.3632431030273,-2.40468619332242,0.16851763182161
"2311",45.8440780639648,2128.15209960938,612.33837890625,-19.5594348907471,23.7440700531006,-1.74254410617111,-0.804826872281279
"2312",50.5930824279785,2067.45581054688,593.57177734375,-15.1172647476196,18.7181835174561,-1.28942068257728,-1.13187368285252
"2313",29.0649719238281,2205.71044921875,635.395690917969,-32,44.1414756774902,-2.97941673245257,0.70352746893538
"2314",30.9771480560303,2174.08911132812,625.555725097656,-30.9382381439209,41.8080825805664,-2.77692426564582,0.551407126430469
"2315",29.5578002929688,2183.26098632812,628.712036132812,-31.6660022735596,47.2612457275391,-2.98259054780794,0.99756028260245
"2316",39.5439796447754,2127.05517578125,610.4326171875,-23.9792461395264,32.3094673156738,-2.13593070227423,-0.131642932647454
"2317",42.4681549072266,2117.1240234375,607.193420410156,-22.4043827056885,31.3695755004883,-2.00326012382052,-0.172212272487273
"2318",38.5862998962402,2140.814453125,614.370239257812,-25.2959976196289,34.4046249389648,-2.26297617489318,0.0263793139334728
"2319",54.5011444091797,2023.64086914062,582.249877929688,-12.3160696029663,26.6239891052246,-1.26306667731964,-0.371715899361445
"2320",52.8519325256348,2053.1845703125,589.975524902344,-13.4925413131714,33.1294631958008,-1.55611183925141,0.146291834696137
"2321",50.6411056518555,2081.65087890625,598.847106933594,-14.981032371521,36.4789886474609,-1.78702376285501,0.385513095475953
"2322",49.5817947387695,2077.544921875,597.19873046875,-15.7562341690063,33.0946311950684,-1.71803754159748,0.0865683234291086
"2323",46.4165878295898,2117.921875,609.190979003906,-18.5834121704102,31.0727939605713,-1.8781734802734,-0.157679395816743
"2324",35.5455894470215,2218.2685546875,639.894775390625,-27.1019268035889,34.8344955444336,-2.5859479360769,-0.0406619857386141
"2325",38.2479057312012,2194.79418945312,634.6943359375,-24.7520942687988,40.3351593017578,-2.58540589288902,0.481305244722048
"2326",35.3714599609375,2137.4794921875,614.614013671875,-27.2406730651855,31.0575752258301,-2.26321297614399,-0.295087719639028
"2327",36.2644920349121,2183.01782226562,628.787231445312,-26.7355079650879,30.7956295013428,-2.36180075653058,-0.349122540513543
"2328",29.1294422149658,2238.17016601562,646.177124023438,-32.0814781188965,47.2543258666992,-3.15454348867063,0.942389715287714
"2329",32.5409889221191,2207.17578125,636.536682128906,-29.6713275909424,35.5110244750977,-2.66510293372239,-0.00499891143866726
"2330",33.518856048584,2174.76098632812,626.650207519531,-28.770824432373,36.6005821228027,-2.57047434346368,0.128474656710343
"2331",33.2449073791504,2158.60400390625,622.48193359375,-29.1506805419922,36.8784942626953,-2.54553749519581,0.16294155268961
"2332",37.6627883911133,2136.966796875,614.973510742188,-25.3527545928955,29.4158401489258,-2.15182155755737,-0.411952294003862
"2333",37.7386169433594,2105.03125,587.764587402344,-25.307487487793,38.3909378051758,-2.21250715275113,0.411621423873757
"2334",32.5786323547363,2166.73803710938,607.070556640625,-29.4040508270264,26.1262474060059,-2.23011895408713,-0.756812322909234
"2335",27.8998889923096,2220.89086914062,623.698425292969,-33.1001091003418,23.2899971008301,-2.4520006105555,-1.10029664708893
"2336",23.3749160766602,2259.69384765625,635.779296875,-36.6250839233398,41.577075958252,-3.16813556981621,0.391878959782066
"2337",35.5111236572266,2128.09887695312,595.259399414062,-27.4115886688232,21.0189933776855,-1.90507161402836,-1.13084977649834
"2338",33.2059326171875,2146.51196289062,600.994445800781,-29.1696739196777,27.1536865234375,-2.18392846568242,-0.643625636551687
"2341",27.1027030944824,2210.4970703125,620.758239746094,-33.3919258117676,31.0593719482422,-2.64316264188332,-0.430194945555211
"2342",26.0220928192139,2230.12622070312,626.835998535156,-34.3192176818848,42.3120994567871,-3.02136654627678,0.5102266301703
"2343",30.582893371582,2204.7314453125,619.191162109375,-31.0174961090088,40.9704704284668,-2.78153791327089,0.466322344017772
"2344",31.6246089935303,2178.67749023438,611.250061035156,-30.2607746124268,34.0488319396973,-2.49962267770418,-0.0956881191745123
"2345",31.5507831573486,2166.26220703125,607.233093261719,-30.4109783172607,17.8017826080322,-2.0497785330983,-1.48533462096284
"2347",60.8700218200684,1911.03466796875,529.342102050781,-6.8198127746582,8.32114410400391,-0.195154530158553,-1.75744374260487
"2348",56.2181205749512,1948.73522949219,541.066101074219,-10.4143743515015,21.2778568267822,-0.774718769183603,-0.724992772415302
"2349",46.878963470459,2073.40185546875,580.650817871094,-18.0761833190918,28.1623840332031,-1.59578683289442,-0.345905583113965
"2350",53.248908996582,1981.35620117188,560.439880371094,-12.7510900497437,23.131103515625,-1.04570747473111,-0.637683809531834
"2351",50.8407897949219,2006.77014160156,568.703491210938,-15.0579681396484,28.5692329406738,-1.33684468578355,-0.218499127237492
"2352",45.264274597168,2066.76904296875,587.563598632812,-19.5369815826416,34.2466926574707,-1.82375328091565,0.156253318080095
"2353",38.7418632507324,2142.86279296875,611.331115722656,-24.8387584686279,21.3897800445557,-1.90977967844249,-1.0909246008642
"2354",29.3270149230957,2224.3876953125,636.987670898438,-31.5857372283936,35.2117385864258,-2.7743993517133,-0.0749525740746263
"2355",63.4245109558105,1893.74743652344,532.4833984375,-4.57548999786377,30.9370975494385,-0.684369079936713,0.224746298670372
"2356",58.6631736755371,1976.23828125,557.922241210938,-8.83079719543457,34.8348388671875,-1.16825228093111,0.435003740477003
"2357",52.8557205200195,2035.03271484375,575.581909179688,-13,21.2468357086182,-1.15465558023762,-0.850800480093794
"2358",42.9620628356934,2123.150390625,603.300537109375,-21.0379371643066,31.9116897583008,-1.98234300244343,-0.1183740862138
"2359",42.9708251953125,2134.9990234375,607.026611328125,-21.5659008026123,32.8161201477051,-2.04559761254905,-0.0512558171029479
"2360",40.3380813598633,2207.75732421875,629.6689453125,-23.0940170288086,42.2086524963379,-2.56716975390105,0.664419023140646
"2361",40.7983322143555,2125.12158203125,605.231201171875,-23.2665882110596,30.1051616668701,-2.01888766894079,-0.30096451575262
"2362",29.276554107666,2233.36206054688,639.169555664062,-31.8641471862793,29.2810096740723,-2.649393952527,-0.594061289623528
"2363",31.1845226287842,2244.9775390625,642.445678710938,-30.5184497833252,31.306827545166,-2.67735047713011,-0.408991779084839
"2364",31.9014625549316,2242.19775390625,641.433227539062,-29.1388301849365,23.1478004455566,-2.42805107448666,-1.10141664528301
"2365",37.0867118835449,2150.43872070312,610.668151855469,-25.5698986053467,11.7318239212036,-1.71321721728596,-1.94415409083132
"2366",36.6458435058594,2222.78759765625,632.417724609375,-26.2260131835938,26.8560466766357,-2.32138507451979,-0.709888518328797
"2367",35.7744941711426,2229.98901367188,634.868347167969,-26.7729091644287,36.1153106689453,-2.60516960540236,0.0719867222969917
"2369",51.1378936767578,2004.58557128906,562.036682128906,-14.5139570236206,38.0644035339355,-1.53520736787874,0.612202974641306
"2370",38.6398963928223,2149.70751953125,609.153259277344,-24.4073734283447,32.6924438476562,-2.19737945999987,-0.118814534630399
"2371",37.3675117492676,2194.0556640625,622.986267089844,-25.4992790222168,36.4941940307617,-2.46104035374356,0.155054958674357
"2372",44.8723182678223,2046.70837402344,576.47265625,-19.8771076202393,35.5022125244141,-1.78948067730236,0.28404082802388
"2373",41.4089393615723,2050.39208984375,570.3037109375,-22.5910606384277,40.1192512512207,-1.99038338708627,0.649911095139216
"2374",47.8445930480957,2026.19921875,562.479858398438,-17.4071559906006,34.3510551452637,-1.57655939553267,0.244494241028872
"2375",48.6279144287109,2015.29443359375,559.682678222656,-16.4554328918457,36.0341987609863,-1.56371805757603,0.407249680195551
"2376",54.5903015136719,1947.87719726562,539.063781738281,-11.3962106704712,31.6315460205078,-1.07590208828866,0.152662097418998
"2377",55.2645263671875,1925.52807617188,530.942810058594,-11.3190879821777,35.4874801635742,-1.09101828272594,0.513601165980577
"2378",51.5585403442383,2062.19750976562,582.468566894531,-13.5014886856079,29.8775539398193,-1.47970824764297,-0.143427051795753
"2379",55.4815673828125,2020.37194824219,569.176696777344,-11.2592163085938,37.2971839904785,-1.44138664955036,0.576062267337267
"2380",46.7700309753418,2121.2138671875,601.784790039062,-18.2299709320068,34.9777755737305,-1.93891239879245,0.189744308765645
"2381",55.6562309265137,2012.34545898438,567.639831542969,-10.7636280059814,29.2342967987061,-1.20626436778461,-0.110692909413351
"2382",55.2192649841309,2001.07653808594,564.342468261719,-11.2705421447754,20.6111431121826,-0.968794701291265,-0.84871821032829
"2384",33.1262626647949,2231.31811523438,635.235046386719,-27.9447708129883,26.7722034454346,-2.43794869767459,-0.762608754036156
"2385",33.0668525695801,2233.95654296875,634.541442871094,-28.0355701446533,6.87092733383179,-1.93020192496067,-2.47895193281544
